benchmark_group,sample_id,dataset,image_name,sigma,first_method,second_method,metric,difference
div2k,div2k/0862.png/sigma_0.050,div2k,0862.png,0.05000000074505806,U-Tikhonov T16/CG64,U-Tikhonov T4/CG64,SSIM,-0.0005213618278503418
div2k,div2k/0863.png/sigma_0.050,div2k,0863.png,0.05000000074505806,U-Tikhonov T16/CG64,U-Tikhonov T4/CG64,SSIM,0.002360522747039795
div2k,div2k/0864.png/sigma_0.050,div2k,0864.png,0.05000000074505806,U-Tikhonov T16/CG64,U-Tikhonov T4/CG64,SSIM,-0.0024715065956115723
div2k,div2k/0865.png/sigma_0.050,div2k,0865.png,0.05000000074505806,U-Tikhonov T16/CG64,U-Tikhonov T4/CG64,SSIM,-0.0021718740463256836
div2k,div2k/0866.png/sigma_0.050,div2k,0866.png,0.05000000074505806,U-Tikhonov T16/CG64,U-Tikhonov T4/CG64,SSIM,-0.005146324634552002
div2k,div2k/0867.png/sigma_0.050,div2k,0867.png,0.05000000074505806,U-Tikhonov T16/CG64,U-Tikhonov T4/CG64,SSIM,-0.0015660524368286133
div2k,div2k/0868.png/sigma_0.050,div2k,0868.png,0.05000000074505806,U-Tikhonov T16/CG64,U-Tikhonov T4/CG64,SSIM,0.009808003902435303
div2k,div2k/0869.png/sigma_0.050,div2k,0869.png,0.05000000074505806,U-Tikhonov T16/CG64,U-Tikhonov T4/CG64,SSIM,-0.0011138916015625
div2k,div2k/0870.png/sigma_0.050,div2k,0870.png,0.05000000074505806,U-Tikhonov T16/CG64,U-Tikhonov T4/CG64,SSIM,-0.005084216594696045
div2k,div2k/0871.png/sigma_0.050,div2k,0871.png,0.05000000074505806,U-Tikhonov T16/CG64,U-Tikhonov T4/CG64,SSIM,-2.002716064453125e-05
div2k,div2k/0872.png/sigma_0.050,div2k,0872.png,0.05000000074505806,U-Tikhonov T16/CG64,U-Tikhonov T4/CG64,SSIM,-0.002515137195587158
div2k,div2k/0873.png/sigma_0.050,div2k,0873.png,0.05000000074505806,U-Tikhonov T16/CG64,U-Tikhonov T4/CG64,SSIM,-0.0027579069137573242
div2k,div2k/0874.png/sigma_0.050,div2k,0874.png,0.05000000074505806,U-Tikhonov T16/CG64,U-Tikhonov T4/CG64,SSIM,-0.004186749458312988
div2k,div2k/0875.png/sigma_0.050,div2k,0875.png,0.05000000074505806,U-Tikhonov T16/CG64,U-Tikhonov T4/CG64,SSIM,-0.0004705190658569336
div2k,div2k/0876.png/sigma_0.050,div2k,0876.png,0.05000000074505806,U-Tikhonov T16/CG64,U-Tikhonov T4/CG64,SSIM,-0.008421599864959717
div2k,div2k/0877.png/sigma_0.050,div2k,0877.png,0.05000000074505806,U-Tikhonov T16/CG64,U-Tikhonov T4/CG64,SSIM,0.0011565089225769043
div2k,div2k/0878.png/sigma_0.050,div2k,0878.png,0.05000000074505806,U-Tikhonov T16/CG64,U-Tikhonov T4/CG64,SSIM,-0.002505779266357422
div2k,div2k/0879.png/sigma_0.050,div2k,0879.png,0.05000000074505806,U-Tikhonov T16/CG64,U-Tikhonov T4/CG64,SSIM,0.003563225269317627
div2k,div2k/0880.png/sigma_0.050,div2k,0880.png,0.05000000074505806,U-Tikhonov T16/CG64,U-Tikhonov T4/CG64,SSIM,0.0004807710647583008
div2k,div2k/0881.png/sigma_0.050,div2k,0881.png,0.05000000074505806,U-Tikhonov T16/CG64,U-Tikhonov T4/CG64,SSIM,-0.0014591217041015625
div2k,div2k/0882.png/sigma_0.050,div2k,0882.png,0.05000000074505806,U-Tikhonov T16/CG64,U-Tikhonov T4/CG64,SSIM,0.001265108585357666
div2k,div2k/0883.png/sigma_0.050,div2k,0883.png,0.05000000074505806,U-Tikhonov T16/CG64,U-Tikhonov T4/CG64,SSIM,-0.00262606143951416
div2k,div2k/0884.png/sigma_0.050,div2k,0884.png,0.05000000074505806,U-Tikhonov T16/CG64,U-Tikhonov T4/CG64,SSIM,-0.001683652400970459
div2k,div2k/0885.png/sigma_0.050,div2k,0885.png,0.05000000074505806,U-Tikhonov T16/CG64,U-Tikhonov T4/CG64,SSIM,-0.011088252067565918
div2k,div2k/0886.png/sigma_0.050,div2k,0886.png,0.05000000074505806,U-Tikhonov T16/CG64,U-Tikhonov T4/CG64,SSIM,0.00024044513702392578
div2k,div2k/0887.png/sigma_0.050,div2k,0887.png,0.05000000074505806,U-Tikhonov T16/CG64,U-Tikhonov T4/CG64,SSIM,-0.004625916481018066
div2k,div2k/0888.png/sigma_0.050,div2k,0888.png,0.05000000074505806,U-Tikhonov T16/CG64,U-Tikhonov T4/CG64,SSIM,-0.0003510117530822754
div2k,div2k/0889.png/sigma_0.050,div2k,0889.png,0.05000000074505806,U-Tikhonov T16/CG64,U-Tikhonov T4/CG64,SSIM,-0.002481818199157715
div2k,div2k/0890.png/sigma_0.050,div2k,0890.png,0.05000000074505806,U-Tikhonov T16/CG64,U-Tikhonov T4/CG64,SSIM,0.0027309060096740723
div2k,div2k/0891.png/sigma_0.050,div2k,0891.png,0.05000000074505806,U-Tikhonov T16/CG64,U-Tikhonov T4/CG64,SSIM,-0.0008357763290405273
div2k,div2k/0892.png/sigma_0.050,div2k,0892.png,0.05000000074505806,U-Tikhonov T16/CG64,U-Tikhonov T4/CG64,SSIM,-0.002625703811645508
div2k,div2k/0893.png/sigma_0.050,div2k,0893.png,0.05000000074505806,U-Tikhonov T16/CG64,U-Tikhonov T4/CG64,SSIM,0.0004724264144897461
div2k,div2k/0894.png/sigma_0.050,div2k,0894.png,0.05000000074505806,U-Tikhonov T16/CG64,U-Tikhonov T4/CG64,SSIM,-0.008992671966552734
div2k,div2k/0895.png/sigma_0.050,div2k,0895.png,0.05000000074505806,U-Tikhonov T16/CG64,U-Tikhonov T4/CG64,SSIM,-0.012874782085418701
div2k,div2k/0896.png/sigma_0.050,div2k,0896.png,0.05000000074505806,U-Tikhonov T16/CG64,U-Tikhonov T4/CG64,SSIM,0.003903985023498535
div2k,div2k/0897.png/sigma_0.050,div2k,0897.png,0.05000000074505806,U-Tikhonov T16/CG64,U-Tikhonov T4/CG64,SSIM,0.0028743743896484375
div2k,div2k/0898.png/sigma_0.050,div2k,0898.png,0.05000000074505806,U-Tikhonov T16/CG64,U-Tikhonov T4/CG64,SSIM,0.008041203022003174
div2k,div2k/0899.png/sigma_0.050,div2k,0899.png,0.05000000074505806,U-Tikhonov T16/CG64,U-Tikhonov T4/CG64,SSIM,-0.0006467700004577637
div2k,div2k/0900.png/sigma_0.050,div2k,0900.png,0.05000000074505806,U-Tikhonov T16/CG64,U-Tikhonov T4/CG64,SSIM,-0.0036097168922424316
div2k,div2k/0801.png/sigma_0.050,div2k,0801.png,0.05000000074505806,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,PSNR,0.05043792724609375
div2k,div2k/0802.png/sigma_0.050,div2k,0802.png,0.05000000074505806,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,PSNR,0.32529449462890625
div2k,div2k/0803.png/sigma_0.050,div2k,0803.png,0.05000000074505806,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,PSNR,0.07619094848632812
div2k,div2k/0804.png/sigma_0.050,div2k,0804.png,0.05000000074505806,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,PSNR,0.08282470703125
div2k,div2k/0805.png/sigma_0.050,div2k,0805.png,0.05000000074505806,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,PSNR,0.10596847534179688
div2k,div2k/0806.png/sigma_0.050,div2k,0806.png,0.05000000074505806,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,PSNR,0.005069732666015625
div2k,div2k/0807.png/sigma_0.050,div2k,0807.png,0.05000000074505806,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,PSNR,-0.0454254150390625
div2k,div2k/0808.png/sigma_0.050,div2k,0808.png,0.05000000074505806,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,PSNR,-0.22179412841796875
div2k,div2k/0809.png/sigma_0.050,div2k,0809.png,0.05000000074505806,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,PSNR,0.023777008056640625
div2k,div2k/0810.png/sigma_0.050,div2k,0810.png,0.05000000074505806,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,PSNR,-0.003948211669921875
div2k,div2k/0811.png/sigma_0.050,div2k,0811.png,0.05000000074505806,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,PSNR,0.019672393798828125
div2k,div2k/0812.png/sigma_0.050,div2k,0812.png,0.05000000074505806,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,PSNR,-0.06270027160644531
div2k,div2k/0813.png/sigma_0.050,div2k,0813.png,0.05000000074505806,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,PSNR,0.001346588134765625
div2k,div2k/0814.png/sigma_0.050,div2k,0814.png,0.05000000074505806,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,PSNR,-0.013233184814453125
div2k,div2k/0815.png/sigma_0.050,div2k,0815.png,0.05000000074505806,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,PSNR,0.04673004150390625
div2k,div2k/0816.png/sigma_0.050,div2k,0816.png,0.05000000074505806,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,PSNR,-0.03491401672363281
div2k,div2k/0817.png/sigma_0.050,div2k,0817.png,0.05000000074505806,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,PSNR,0.04609489440917969
div2k,div2k/0818.png/sigma_0.050,div2k,0818.png,0.05000000074505806,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,PSNR,-0.03280067443847656
div2k,div2k/0819.png/sigma_0.050,div2k,0819.png,0.05000000074505806,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,PSNR,0.00319671630859375
div2k,div2k/0820.png/sigma_0.050,div2k,0820.png,0.05000000074505806,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,PSNR,0.5103912353515625
div2k,div2k/0821.png/sigma_0.050,div2k,0821.png,0.05000000074505806,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,PSNR,-0.18634796142578125
div2k,div2k/0822.png/sigma_0.050,div2k,0822.png,0.05000000074505806,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,PSNR,0.04108238220214844
div2k,div2k/0823.png/sigma_0.050,div2k,0823.png,0.05000000074505806,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,PSNR,-0.04049110412597656
div2k,div2k/0824.png/sigma_0.050,div2k,0824.png,0.05000000074505806,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,PSNR,0.018568038940429688
div2k,div2k/0825.png/sigma_0.050,div2k,0825.png,0.05000000074505806,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,PSNR,0.016880035400390625
div2k,div2k/0826.png/sigma_0.050,div2k,0826.png,0.05000000074505806,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,PSNR,-0.16956520080566406
div2k,div2k/0827.png/sigma_0.050,div2k,0827.png,0.05000000074505806,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,PSNR,0.07249832153320312
div2k,div2k/0828.png/sigma_0.050,div2k,0828.png,0.05000000074505806,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,PSNR,0.4172325134277344
div2k,div2k/0829.png/sigma_0.050,div2k,0829.png,0.05000000074505806,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,PSNR,0.04459381103515625
div2k,div2k/0830.png/sigma_0.050,div2k,0830.png,0.05000000074505806,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,PSNR,0.07168960571289062
div2k,div2k/0831.png/sigma_0.050,div2k,0831.png,0.05000000074505806,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,PSNR,0.0335693359375
div2k,div2k/0832.png/sigma_0.050,div2k,0832.png,0.05000000074505806,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,PSNR,-0.07018661499023438
div2k,div2k/0833.png/sigma_0.050,div2k,0833.png,0.05000000074505806,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,PSNR,-0.09740447998046875
div2k,div2k/0834.png/sigma_0.050,div2k,0834.png,0.05000000074505806,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,PSNR,-0.053680419921875
div2k,div2k/0835.png/sigma_0.050,div2k,0835.png,0.05000000074505806,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,PSNR,-0.05452728271484375
div2k,div2k/0836.png/sigma_0.050,div2k,0836.png,0.05000000074505806,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,PSNR,-0.1251392364501953
div2k,div2k/0837.png/sigma_0.050,div2k,0837.png,0.05000000074505806,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,PSNR,-0.03637504577636719
div2k,div2k/0838.png/sigma_0.050,div2k,0838.png,0.05000000074505806,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,PSNR,0.1265869140625
div2k,div2k/0839.png/sigma_0.050,div2k,0839.png,0.05000000074505806,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,PSNR,-0.005298614501953125
div2k,div2k/0840.png/sigma_0.050,div2k,0840.png,0.05000000074505806,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,PSNR,-0.04934883117675781
div2k,div2k/0841.png/sigma_0.050,div2k,0841.png,0.05000000074505806,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,PSNR,0.017477035522460938
div2k,div2k/0842.png/sigma_0.050,div2k,0842.png,0.05000000074505806,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,PSNR,0.0333709716796875
div2k,div2k/0843.png/sigma_0.050,div2k,0843.png,0.05000000074505806,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,PSNR,0.25180816650390625
div2k,div2k/0844.png/sigma_0.050,div2k,0844.png,0.05000000074505806,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,PSNR,0.02167510986328125
div2k,div2k/0845.png/sigma_0.050,div2k,0845.png,0.05000000074505806,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,PSNR,-0.10490226745605469
div2k,div2k/0846.png/sigma_0.050,div2k,0846.png,0.05000000074505806,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,PSNR,0.028276443481445312
div2k,div2k/0847.png/sigma_0.050,div2k,0847.png,0.05000000074505806,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,PSNR,-0.09891510009765625
div2k,div2k/0848.png/sigma_0.050,div2k,0848.png,0.05000000074505806,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,PSNR,0.08133697509765625
div2k,div2k/0849.png/sigma_0.050,div2k,0849.png,0.05000000074505806,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,PSNR,-0.13920021057128906
div2k,div2k/0850.png/sigma_0.050,div2k,0850.png,0.05000000074505806,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,PSNR,-0.06139373779296875
div2k,div2k/0851.png/sigma_0.050,div2k,0851.png,0.05000000074505806,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,PSNR,0.04410552978515625
div2k,div2k/0852.png/sigma_0.050,div2k,0852.png,0.05000000074505806,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,PSNR,-0.016422271728515625
div2k,div2k/0853.png/sigma_0.050,div2k,0853.png,0.05000000074505806,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,PSNR,-0.032405853271484375
div2k,div2k/0854.png/sigma_0.050,div2k,0854.png,0.05000000074505806,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,PSNR,0.017810821533203125
div2k,div2k/0855.png/sigma_0.050,div2k,0855.png,0.05000000074505806,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,PSNR,0.1298370361328125
div2k,div2k/0856.png/sigma_0.050,div2k,0856.png,0.05000000074505806,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,PSNR,0.08983802795410156
div2k,div2k/0857.png/sigma_0.050,div2k,0857.png,0.05000000074505806,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,PSNR,0.0658721923828125
div2k,div2k/0858.png/sigma_0.050,div2k,0858.png,0.05000000074505806,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,PSNR,-0.04821968078613281
div2k,div2k/0859.png/sigma_0.050,div2k,0859.png,0.05000000074505806,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,PSNR,0.013223648071289062
div2k,div2k/0860.png/sigma_0.050,div2k,0860.png,0.05000000074505806,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,PSNR,0.017536163330078125
div2k,div2k/0861.png/sigma_0.050,div2k,0861.png,0.05000000074505806,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,PSNR,-0.10334968566894531
div2k,div2k/0862.png/sigma_0.050,div2k,0862.png,0.05000000074505806,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,PSNR,0.00299072265625
div2k,div2k/0863.png/sigma_0.050,div2k,0863.png,0.05000000074505806,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,PSNR,0.03809356689453125
div2k,div2k/0864.png/sigma_0.050,div2k,0864.png,0.05000000074505806,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,PSNR,0.04169273376464844
div2k,div2k/0865.png/sigma_0.050,div2k,0865.png,0.05000000074505806,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,PSNR,0.05896759033203125
div2k,div2k/0866.png/sigma_0.050,div2k,0866.png,0.05000000074505806,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,PSNR,-0.04236602783203125
div2k,div2k/0867.png/sigma_0.050,div2k,0867.png,0.05000000074505806,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,PSNR,0.008699417114257812
div2k,div2k/0868.png/sigma_0.050,div2k,0868.png,0.05000000074505806,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,PSNR,-0.169769287109375
div2k,div2k/0869.png/sigma_0.050,div2k,0869.png,0.05000000074505806,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,PSNR,-0.0077667236328125
div2k,div2k/0870.png/sigma_0.050,div2k,0870.png,0.05000000074505806,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,PSNR,0.04196739196777344
div2k,div2k/0871.png/sigma_0.050,div2k,0871.png,0.05000000074505806,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,PSNR,-0.004528045654296875
div2k,div2k/0872.png/sigma_0.050,div2k,0872.png,0.05000000074505806,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,PSNR,-0.016021728515625
div2k,div2k/0873.png/sigma_0.050,div2k,0873.png,0.05000000074505806,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,PSNR,-0.05472564697265625
div2k,div2k/0874.png/sigma_0.050,div2k,0874.png,0.05000000074505806,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,PSNR,0.00881195068359375
div2k,div2k/0875.png/sigma_0.050,div2k,0875.png,0.05000000074505806,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,PSNR,-0.25885009765625
div2k,div2k/0876.png/sigma_0.050,div2k,0876.png,0.05000000074505806,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,PSNR,-0.049816131591796875
div2k,div2k/0877.png/sigma_0.050,div2k,0877.png,0.05000000074505806,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,PSNR,0.0910186767578125
div2k,div2k/0878.png/sigma_0.050,div2k,0878.png,0.05000000074505806,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,PSNR,0.03629875183105469
div2k,div2k/0879.png/sigma_0.050,div2k,0879.png,0.05000000074505806,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,PSNR,-0.049953460693359375
div2k,div2k/0880.png/sigma_0.050,div2k,0880.png,0.05000000074505806,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,PSNR,0.012599945068359375
div2k,div2k/0881.png/sigma_0.050,div2k,0881.png,0.05000000074505806,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,PSNR,-0.06249427795410156
div2k,div2k/0882.png/sigma_0.050,div2k,0882.png,0.05000000074505806,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,PSNR,0.1400432586669922
div2k,div2k/0883.png/sigma_0.050,div2k,0883.png,0.05000000074505806,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,PSNR,-0.0028533935546875
div2k,div2k/0884.png/sigma_0.050,div2k,0884.png,0.05000000074505806,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,PSNR,-0.029096603393554688
div2k,div2k/0885.png/sigma_0.050,div2k,0885.png,0.05000000074505806,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,PSNR,0.12372207641601562
div2k,div2k/0886.png/sigma_0.050,div2k,0886.png,0.05000000074505806,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,PSNR,-0.07574844360351562
div2k,div2k/0887.png/sigma_0.050,div2k,0887.png,0.05000000074505806,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,PSNR,-0.020090103149414062
div2k,div2k/0888.png/sigma_0.050,div2k,0888.png,0.05000000074505806,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,PSNR,0.059528350830078125
div2k,div2k/0889.png/sigma_0.050,div2k,0889.png,0.05000000074505806,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,PSNR,0.049953460693359375
div2k,div2k/0890.png/sigma_0.050,div2k,0890.png,0.05000000074505806,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,PSNR,0.038356781005859375
div2k,div2k/0891.png/sigma_0.050,div2k,0891.png,0.05000000074505806,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,PSNR,-0.15942955017089844
div2k,div2k/0892.png/sigma_0.050,div2k,0892.png,0.05000000074505806,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,PSNR,0.047756195068359375
div2k,div2k/0893.png/sigma_0.050,div2k,0893.png,0.05000000074505806,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,PSNR,0.05405616760253906
div2k,div2k/0894.png/sigma_0.050,div2k,0894.png,0.05000000074505806,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,PSNR,0.02559661865234375
div2k,div2k/0895.png/sigma_0.050,div2k,0895.png,0.05000000074505806,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,PSNR,0.05529022216796875
div2k,div2k/0896.png/sigma_0.050,div2k,0896.png,0.05000000074505806,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,PSNR,-0.22546005249023438
div2k,div2k/0897.png/sigma_0.050,div2k,0897.png,0.05000000074505806,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,PSNR,-0.2758293151855469
div2k,div2k/0898.png/sigma_0.050,div2k,0898.png,0.05000000074505806,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,PSNR,-0.2609367370605469
div2k,div2k/0899.png/sigma_0.050,div2k,0899.png,0.05000000074505806,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,PSNR,0.09405899047851562
div2k,div2k/0900.png/sigma_0.050,div2k,0900.png,0.05000000074505806,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,PSNR,0.030439376831054688
div2k,div2k/0801.png/sigma_0.050,div2k,0801.png,0.05000000074505806,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,SSIM,0.0008604526519775391
div2k,div2k/0802.png/sigma_0.050,div2k,0802.png,0.05000000074505806,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,SSIM,0.0021312832832336426
div2k,div2k/0803.png/sigma_0.050,div2k,0803.png,0.05000000074505806,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,SSIM,0.000686943531036377
div2k,div2k/0804.png/sigma_0.050,div2k,0804.png,0.05000000074505806,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,SSIM,0.0004410743713378906
div2k,div2k/0805.png/sigma_0.050,div2k,0805.png,0.05000000074505806,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,SSIM,0.0017837285995483398
div2k,div2k/0806.png/sigma_0.050,div2k,0806.png,0.05000000074505806,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,SSIM,0.0004152059555053711
div2k,div2k/0807.png/sigma_0.050,div2k,0807.png,0.05000000074505806,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,SSIM,-0.00017762184143066406
div2k,div2k/0808.png/sigma_0.050,div2k,0808.png,0.05000000074505806,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,SSIM,-0.0008348226547241211
div2k,div2k/0809.png/sigma_0.050,div2k,0809.png,0.05000000074505806,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,SSIM,0.0010886788368225098
div2k,div2k/0810.png/sigma_0.050,div2k,0810.png,0.05000000074505806,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,SSIM,0.00010943412780761719
div2k,div2k/0811.png/sigma_0.050,div2k,0811.png,0.05000000074505806,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,SSIM,0.0020905733108520508
div2k,div2k/0812.png/sigma_0.050,div2k,0812.png,0.05000000074505806,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,SSIM,0.00023925304412841797
div2k,div2k/0813.png/sigma_0.050,div2k,0813.png,0.05000000074505806,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,SSIM,-6.705522537231445e-05
div2k,div2k/0814.png/sigma_0.050,div2k,0814.png,0.05000000074505806,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,SSIM,0.00011873245239257812
div2k,div2k/0815.png/sigma_0.050,div2k,0815.png,0.05000000074505806,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,SSIM,0.0011230707168579102
div2k,div2k/0816.png/sigma_0.050,div2k,0816.png,0.05000000074505806,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,SSIM,-0.00031685829162597656
div2k,div2k/0817.png/sigma_0.050,div2k,0817.png,0.05000000074505806,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,SSIM,0.0010051727294921875
div2k,div2k/0818.png/sigma_0.050,div2k,0818.png,0.05000000074505806,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,SSIM,-0.0005013346672058105
div2k,div2k/0819.png/sigma_0.050,div2k,0819.png,0.05000000074505806,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,SSIM,0.0009518861770629883
div2k,div2k/0820.png/sigma_0.050,div2k,0820.png,0.05000000074505806,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,SSIM,0.00690847635269165
div2k,div2k/0821.png/sigma_0.050,div2k,0821.png,0.05000000074505806,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,SSIM,-0.0014162659645080566
div2k,div2k/0822.png/sigma_0.050,div2k,0822.png,0.05000000074505806,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,SSIM,0.0013123750686645508
div2k,div2k/0823.png/sigma_0.050,div2k,0823.png,0.05000000074505806,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,SSIM,-0.0003864765167236328
div2k,div2k/0824.png/sigma_0.050,div2k,0824.png,0.05000000074505806,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,SSIM,0.000537872314453125
div2k,div2k/0825.png/sigma_0.050,div2k,0825.png,0.05000000074505806,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,SSIM,0.0014633536338806152
div2k,div2k/0826.png/sigma_0.050,div2k,0826.png,0.05000000074505806,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,SSIM,-0.0009909868240356445
div2k,div2k/0827.png/sigma_0.050,div2k,0827.png,0.05000000074505806,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,SSIM,0.000990450382232666
