epoch,train_mse,val_mse,val_psnr,val_ssim,noisy_mse,noisy_psnr,noisy_ssim,train_phase_time_sec,validation_time_sec,epoch_time_sec,total_time_sec,train_images_per_sec,validation_images_per_sec,val_lambda0_mean,val_lambda0_std,val_lambda0_min,val_lambda0_max,val_lambda0_p01,val_lambda0_median,val_lambda0_p99,val_lambda1_mean,val_lambda1_std,val_lambda1_min,val_lambda1_max,val_lambda1_p01,val_lambda1_median,val_lambda1_p99
57,0.0007620900507636179,0.0007726648903917521,31.51234348297119,0.8566705060005187,0.009698207005858422,20.136563453674317,0.32226710945367815,184.8349029159872,6.33928424998885,191.17461187497247,10891.735140707984,2.705116794024906,7.887325765537007,0.08940360754728317,0.05154335848987102,0.0037172881420701742,0.5682438015937805,0.019970774333924055,0.07770179703831673,0.2221403142809868,0.09367992118000984,0.030930282045155764,0.02843523398041725,0.5109561085700989,0.05118762493133545,0.0865271183848381,0.18072690665721894
58,0.0007813808158289248,0.0007678997376933693,31.540690078735352,0.8566450381278992,0.009698207005858422,20.136563453674317,0.32226710945367815,185.19561329099815,6.275190833024681,191.47142366599292,11083.263282500033,2.699847966778507,7.967885173605102,0.10897287607192993,0.06492782846093177,0.0031181366648525,0.49634838104248047,0.020103108230978252,0.09506001807749272,0.26415891259908675,0.10730555444955826,0.04039416752755642,0.030724966898560524,0.45729953050613403,0.05241375260055065,0.0966844168305397,0.21179835379123688
59,0.0008064323873368266,0.0007686512140207924,31.533971900939942,0.8565962612628937,0.009698207005858422,20.136563453674317,0.32226710945367815,184.7001505419612,6.310689624981023,191.0112604579772,11274.378446999996,2.7070903761196843,7.923064351330756,0.10182373702526093,0.06065345998853445,0.004009270574897528,0.5180324912071228,0.020507554039359093,0.08644558988511562,0.25448565900325776,0.09718691229820252,0.03525381315499544,0.028301088139414787,0.45879435539245605,0.049700973853468895,0.08755017638206482,0.19417211920022964
60,0.0007485952343085955,0.00082730028021615,31.21725414276123,0.846252452135086,0.009698207005858422,20.136563453674317,0.32226710945367815,185.08844174997648,6.307324249995872,191.39614324999275,11465.82828979101,2.7014112565462964,7.927291830609901,0.09937596127390862,0.05778113696724176,0.0031463035847991705,0.5169360637664795,0.020035448633134365,0.08936696976423264,0.2593450742959976,0.09455373719334602,0.03960306983441114,0.012154540047049522,0.4923843443393707,0.03592957738786936,0.08842050395905972,0.2104064118862152
61,0.0007695821949919264,0.0007815027498872951,31.48079204559326,0.850408102273941,0.009698207005858422,20.136563453674317,0.32226710945367815,184.55437083297875,6.266967042000033,190.821748791961,11656.707768207998,2.7092287099095516,7.978340984547935,0.13582441985607147,0.07123338550329208,0.005963287316262722,0.5340515971183777,0.026783916875720026,0.12838487416505814,0.2925455364584923,0.1258597917854786,0.04406357303261757,0.037266407161951065,0.5060141682624817,0.06103911131620407,0.11766057923436164,0.23409757971763612
62,0.0007612449632943026,0.0007651259409612976,31.55796417236328,0.8557280850410461,0.009698207005858422,20.136563453674317,0.32226710945367815,184.36544608301483,6.272291541972663,190.63819245802006,11847.398527915997,2.712004937057801,7.971568232345715,0.1175505769252777,0.07111191287636758,0.004797757603228092,0.6305157542228699,0.02138910174369812,0.10213490329682827,0.2901987114548683,0.11482014596462249,0.04541103821247816,0.03154423460364342,0.5019921064376831,0.05449119746685028,0.102995246052742,0.23899625211954117
63,0.0007561084266253602,0.0007662144297501072,31.55127227783203,0.8554919338226319,0.009698207005858422,20.136563453674317,0.32226710945367815,184.47367087501334,6.099358499981463,190.5734315419686,12038.07524008298,2.7104138906563287,8.197583401623623,0.10077478550374508,0.053027458935976025,0.004238548688590527,0.4936906397342682,0.021475454550236462,0.09221932865679264,0.2346664822101593,0.09961454972624778,0.031537461839616296,0.030276834964752197,0.48182716965675354,0.05422376476228237,0.09358573943376541,0.1980979934334755
64,0.0008021556835310548,0.0007634519349085167,31.567859687805175,0.85582364320755,0.009698207005858422,20.136563453674317,0.32226710945367815,184.64452341699507,6.285249875043519,190.93016724998597,12229.056351458014,2.707905930525849,7.955133207755531,0.11898635253310204,0.07294371202588082,0.0030836507212370634,0.6447762846946716,0.022802207972854375,0.10121497921645642,0.3028155905008316,0.10796836405992508,0.042704756446182726,0.0280773788690567,0.5648526549339294,0.05204186193645,0.09678762629628182,0.23492991030216218
65,0.0007279894573966885,0.0007659485517069697,31.55251239776611,0.8557878386974335,0.009698207005858422,20.136563453674317,0.32226710945367815,184.64414470799966,6.276946624973789,190.9214752500411,12420.081256000034,2.707911484497443,7.965656391129308,0.09815423265099525,0.0538419221714139,0.006583134178072214,0.4656542241573334,0.022852379959076644,0.08669017314910889,0.22673625499010086,0.09950559630990029,0.03313851591199637,0.030027776956558228,0.44938093423843384,0.05232784427702427,0.09237432941794395,0.19363366335630416
66,0.0007693521666733432,0.0007680908869951964,31.547489471435547,0.8544901478290557,0.009698207005858422,20.136563453674317,0.32226710945367815,184.39798095898004,6.3043274999945424,190.7028892499511,12610.83838000003,2.7115264353747275,7.931060053597038,0.10447169929742812,0.053231329917907716,0.0064925746992230415,0.5323900580406189,0.024439225178211926,0.09701781675219535,0.23289056956768037,0.10261239841580391,0.030628788508474825,0.034719571471214294,0.4851510524749756,0.05728762149810791,0.09693647980690002,0.19451098680496215
67,0.0007806321258067328,0.0007628150217351504,31.57061653137207,0.8568249666690826,0.009698207005858422,20.136563453674317,0.32226710945367815,184.2020599580137,6.291315457958262,190.4937935420312,12801.390568958013,2.7144104692095627,7.94746350491009,0.12176351182162762,0.07562973901629448,0.0027179745957255363,0.62740159034729,0.020757030341774226,0.10376281015574933,0.30929709851741793,0.10646051615476608,0.04181990772485733,0.026061950251460075,0.48780661821365356,0.04846513569355011,0.09602074459195137,0.22131506055593492
68,0.0007771373935115662,0.0007642668974585831,31.564816818237304,0.8545976662635804,0.009698207005858422,20.136563453674317,0.32226710945367815,184.20730558299692,6.265658250020351,190.47337220801273,12991.970235374989,2.714333171627217,7.980007527515181,0.12692021414637567,0.07430829249322414,0.002514420310035348,0.7130661606788635,0.02292769692838192,0.11337758824229241,0.3133675202727318,0.11340870350599289,0.04312825672328472,0.02812276780605316,0.49390479922294617,0.054217382073402404,0.1039486837387085,0.24364129602909088
69,0.0007721910566197039,0.0007656768849119544,31.556500816345213,0.8542764246463775,0.009698207005858422,20.136563453674317,0.32226710945367815,184.60433770803502,6.315644999966025,190.92036104103317,13182.948399125016,2.7084954026962564,7.91684776460187,0.15046296283602714,0.09617488659918308,0.004943001549690962,0.7344499826431274,0.023233594484627248,0.12830205090343952,0.3771272188425064,0.1261957249045372,0.05422234944999218,0.02862909436225891,0.5730419754981995,0.054943299144506456,0.11165239080786706,0.27144690990448
70,0.0008030442103327004,0.0007634703163057566,31.57059371948242,0.8548188519477844,0.009698207005858422,20.136563453674317,0.32226710945367815,184.82665883400477,6.260450540983584,191.0875372919836,13374.093162040983,2.705237454132937,7.986645637191547,0.134313121214509,0.08303989186882972,0.004391896538436413,0.652513325214386,0.02289889007806778,0.113709552064538,0.3323071098327637,0.11565269291400909,0.04600092776119709,0.029822129756212234,0.489854633808136,0.05401037037372589,0.10322754994034768,0.24112347453832628
71,0.0007701951129347435,0.000769727113074623,31.522711639404296,0.8569449508190154,0.009698207005858422,20.136563453674317,0.32226710945367815,184.55685516702943,6.337319749989547,190.8945563340094,13565.044100083003,2.709192240773095,7.889770750494714,0.09347696483135223,0.061829898841679096,0.0032885887194424868,0.5711104869842529,0.01882606839761138,0.07370699673891068,0.26725674062967303,0.0901219667494297,0.03421527540311217,0.023984041064977646,0.4835927188396454,0.04580335006117821,0.080725814178586,0.19672375038266182
72,0.000770689690175459,0.0007612013712059707,31.5793053817749,0.8558597314357758,0.009698207005858422,20.136563453674317,0.32226710945367815,185.10736995795742,6.341241499991156,191.44957562495256,13756.552264833008,2.701135022952153,7.884891310332485,0.1528278525918722,0.10489950515329838,0.004274534527212381,0.7790558934211731,0.02101145887747407,0.12435850210487842,0.3968265646696091,0.12799445033073426,0.05863234356045723,0.02618160843849182,0.5518586039543152,0.05146388456225395,0.11145128890872001,0.2795194062590599
73,0.000779388459153779,0.0007590587210142985,31.59213161468506,0.8569239497184753,0.009698207005858422,20.136563453674317,0.32226710945367815,184.90487662504893,6.322249832970556,191.22757841600105,13947.89056416601,2.7040930943855126,7.908577060534657,0.13033653318881988,0.08644285880029201,0.005196025595068932,0.612415611743927,0.021109190620481968,0.10575868465006351,0.3446630963683128,0.10923699483275413,0.04249150320887565,0.029799768701195717,0.4753120541572571,0.05199183136224747,0.09780826583504677,0.2267196622490883
74,0.0007827023654899676,0.0007610301242675632,31.579882164001464,0.8561771142482758,0.009698207005858422,20.136563453674317,0.32226710945367815,184.8607699170243,6.3169102080282755,191.17807212501066,14139.176363040984,2.704738275321625,7.91526210653653,0.12489984802901745,0.07678718283772469,0.0038230062928050756,0.586656391620636,0.019262455832213164,0.1080705713480711,0.31564623057842256,0.10362031057476997,0.03740174345672131,0.029216447845101357,0.4330834448337555,0.04984931953251362,0.09515521168708801,0.21010116428136827
75,0.0008243603394230376,0.0007594772154698149,31.585843086242676,0.8576248133182526,0.009698207005858422,20.136563453674317,0.32226710945367815,184.68835037498502,6.331724375020713,191.02046445797896,14330.254849040997,2.707263338401241,7.896742978461762,0.09939345881342888,0.0624938053265214,0.0049119992181658745,0.5433297753334045,0.01994537752121687,0.08160969115793705,0.2758947545289993,0.09203076094388962,0.031576669439673424,0.023665130138397217,0.47590944170951843,0.047895690351724626,0.08511946216225624,0.19592214614152909
76,0.0007784404596350214,0.0007682616083184257,31.533943862915038,0.8577880716323852,0.009698207005858422,20.136563453674317,0.32226710945367815,184.53950304200407,6.338746417022776,190.8786353750038,14521.191152375017,2.7094469842925295,7.887994993099019,0.09763163402676582,0.06494845733046532,0.0028966255486011505,0.4845985472202301,0.017644662968814374,0.07714913107454777,0.27283530235290526,0.08796467199921608,0.03059280853718519,0.02381497621536255,0.42697665095329285,0.04543151311576366,0.08030455119907856,0.17719426169991492
77,0.00074085910463873,0.000758540733368136,31.59407569885254,0.8575465226173401,0.009698207005858422,20.136563453674317,0.32226710945367815,184.5979212920065,6.24248641601298,190.84079987497535,14712.089588999981,2.7085895469487666,8.009628963187163,0.14991726852953435,0.11234175361692905,0.0018628292018547654,0.8167414665222168,0.018927286714315414,0.11335845261812211,0.42654960215091703,0.11813268542289734,0.056487070508301256,0.01943608932197094,0.5502939820289612,0.04799277178943157,0.10033906519412994,0.27156722694635393
78,0.0007700613089982653,0.0007756366062676534,31.509516258239746,0.850509295463562,0.009698207005858422,20.136563453674317,0.32226710945367815,184.85785520804347,6.3325550419976935,191.19082933303434,14903.387348166027,2.7047809217373424,7.89570713059713,0.14177870839834214,0.07613175265491008,0.005480579566210508,0.641331136226654,0.022528168559074403,0.1353567323833704,0.3193254467844963,0.10929940968751907,0.03696787435561419,0.025221291929483414,0.5519590377807617,0.05227306395769119,0.10425243079662323,0.23102475315332413
79,0.00082621194924468,0.0007576439145486802,31.596697311401368,0.8578114569187164,0.009698207005858422,20.136563453674317,0.32226710945367815,184.77067145804176,6.288213125022594,191.05931970803067,15094.50453062501,2.7060571683506676,7.951384440364423,0.12337045259773731,0.0850868733227253,0.004628176335245371,0.6938254237174988,0.01977659160271287,0.0973380771279335,0.34401551306247713,0.1040432958304882,0.0430565257743001,0.024980392307043076,0.505168616771698,0.04890020214021206,0.09193943351507188,0.2311766415834427
80,0.0007500280333561022,0.0007568273704964668,31.603674659729005,0.8573133552074432,0.009698207005858422,20.136563453674317,0.32226710945367815,184.25653399998555,6.289600290998351,190.54702091601212,15285.158900165989,2.7136079744126698,7.949630769312923,0.1141238284856081,0.07046357110142708,0.006087164860218763,0.5102328658103943,0.020439812913537025,0.09539045572280884,0.28505412697792054,0.10056185469031334,0.036146106272935866,0.028185665607452393,0.4157368838787079,0.05004589170217514,0.09132644265890122,0.19954280078411102
81,0.0007548253592522087,0.0007609303315985016,31.582243576049805,0.8552883970737457,0.009698207005858422,20.136563453674317,0.32226710945367815,184.1237704170053,6.245823875011411,190.36999862501398,15475.634452625003,2.7155646382191456,8.005349014089619,0.15425401255488397,0.10637772984802724,0.0036777686327695847,0.656668484210968,0.02188059689477086,0.12240506000816823,0.4102501720190048,0.11797301277518273,0.05140623010694981,0.02389589697122574,0.5004472136497498,0.050156241804361346,0.10299620494246482,0.2547427606582642
82,0.0007439143580595556,0.0007730087437084876,31.494340286254882,0.8563075351715088,0.009698207005858422,20.136563453674317,0.32226710945367815,184.4988502089982,6.319736999983434,190.8189782089903,15666.508870457998,2.7100439890742174,7.911721642867586,0.09160899378359318,0.06844923216849566,0.00536029739305377,0.5994855761528015,0.01851120648905635,0.06573185943067074,0.29745596528053286,0.08773219361901283,0.033773570768535134,0.023313602432608604,0.40801286697387695,0.044103172346949576,0.0783864427357912,0.19458161264657975
83,0.00075877965622567,0.000770844032522291,31.531482963562013,0.8522279942035675,0.009698207005858422,20.136563453674317,0.32226710945367815,185.50959499995224,6.293954916996881,191.80395166599192,15858.368033958017,2.6952783763024697,7.944130623651999,0.1854901322722435,0.13103091716766357,0.0054733906872570515,0.689029335975647,0.023181459214538336,0.14592831566929818,0.4852612596750259,0.12775109216570854,0.05666739024221897,0.026489440351724625,0.5843055844306946,0.053224681988358495,0.110867111235857,0.271520531475544
84,0.000753995354086328,0.0007610505356569774,31.582696647644042,0.8540744376182556,0.009698207005858422,20.136563453674317,0.32226710945367815,184.3596448750468,6.312311290996149,190.67235233302927,16049.097649250005,2.712090275173205,7.921028874371225,0.16707467585802077,0.11271476924419403,0.005610826890915632,0.6688154339790344,0.021346708070486786,0.13652864038944246,0.4300131070613861,0.12082644045352936,0.0508402007073164,0.02318252995610237,0.5148625373840332,0.05185116045176983,0.10715731456875802,0.2587554731965065
85,0.0007410891782337785,0.0007581147219752893,31.60027500152588,0.8560613334178925,0.009698207005858422,20.136563453674317,0.32226710945367815,184.1216548329685,6.296744540974032,190.41901387501275,16239.575567416032,2.715595840443592,7.940611164172398,0.14513051219284534,0.09854787610471248,0.005788618698716164,0.7599315047264099,0.02227699939161539,0.11558691166341305,0.37623526334762575,0.11097188621759414,0.04357710845768452,0.024881979450583458,0.45809340476989746,0.051080955937504766,0.09952528059482574,0.22947411984205246
86,0.0007420406964447466,0.0007560061002732254,31.605694732666016,0.8587222981452942,0.009698207005858422,20.136563453674317,0.32226710945367815,184.33385204104707,6.300357166968752,190.63459433300886,16430.268861291,2.7124697632242887,7.936058016224525,0.13150676921010018,0.09541543766856193,0.003337555332109332,0.6365241408348083,0.0184727874211967,0.10017094194889069,0.3686342591047287,0.09857018873095512,0.03892573371529579,0.01779446005821228,0.41482725739479065,0.04544735327363014,0.08842731848359107,0.2113700032234192
87,0.000773287418349355,0.0007538963554543443,31.618813133239748,0.858051085472107,0.009698207005858422,20.136563453674317,0.32226710945367815,184.59463874995708,6.312041624973062,190.90707216598094,16621.285760040977,2.708637712264632,7.921367280307405,0.14478007145226002,0.10520040452480316,0.00509457103908062,0.6279236674308777,0.01885774239897728,0.11088958069682121,0.4031197381019592,0.10711990281939507,0.04555571403354406,0.019172538071870804,0.42675361037254333,0.04629083663225174,0.09393933907151222,0.22908541738986968
88,0.0007899874642580471,0.0007542756630573422,31.618049507141112,0.8577496516704559,0.009698207005858422,20.136563453674317,0.32226710945367815,184.62102516600862,6.306893875007518,190.92831350001507,16812.320568000025,2.70825058820038,7.927832779640739,0.10893801979720592,0.07131638169288636,0.00484479870647192,0.5805620551109314,0.01989122750237584,0.08774656243622303,0.30380598723888397,0.09133052080869675,0.031298269890248774,0.024195758625864983,0.47789254784584045,0.047500599399209024,0.0846098455786705,0.1897949755191803
89,0.0007661036308477378,0.0007539989479118958,31.61870868682861,0.8581258094310761,0.009698207005858422,20.136563453674317,0.32226710945367815,184.26578283298295,6.2798017500317656,190.5464631250361,17002.924497207976,2.7134717705739,7.9620347887171885,0.13103666596114635,0.09514249704778194,0.0046572755090892315,0.6052767634391785,0.020065078381448984,0.09867573320865632,0.37983530670404436,0.10222352594137192,0.042452406734228135,0.024364031851291656,0.4566403031349182,0.047389443516731265,0.08978275641798973,0.2260122326016426
90,0.0008257241770456857,0.0007540818239795044,31.61650100708008,0.8580676925182342,0.009698207005858422,20.136563453674317,0.32226710945367815,184.203607250005,6.332377500017174,190.53641608299222,17193.51661624998,2.71438766843143,7.895928503925169,0.11775977686047553,0.0812228038161993,0.00542841712012887,0.60692298412323,0.01999859280884266,0.09144568711519241,0.32823238015174866,0.102467320561409,0.04205584805458784,0.021127665415406227,0.45365914702415466,0.04678819015622139,0.09081187829375267,0.2250516602396965
91,0.0007532794602739159,0.0007751819313853048,31.50597282409668,0.8490580093860626,0.009698207005858422,20.136563453674317,0.32226710945367815,184.60702400002629,6.280760667053983,190.8881700829952,17384.462468666025,2.7084559902765606,7.960819182663222,0.21596649900078774,0.136765978038311,0.004529014695435762,0.7657641768455505,0.021157418247312307,0.19210931964218617,0.4931593668460846,0.1464445859193802,0.06357813879847526,0.022879241034388542,0.46034547686576843,0.05228084675967693,0.13306631579995154,0.28864659249782565
92,0.0007789207267214806,0.0007574753533117473,31.59568386077881,0.8588961863517761,0.009698207005858422,20.136563453674317,0.32226710945367815,184.576028416981,6.316044375009369,190.8924642080092,17575.412752375007,2.708910817337751,7.9163471678309465,0.11834670595824719,0.08921665787696838,0.004016714170575142,0.6278003454208374,0.018155498523265125,0.0857183412089944,0.3581236445903778,0.09363159254193305,0.03759107906371355,0.020404759794473648,0.4247376024723053,0.04394405737519264,0.08305419921875,0.20690201371908187
93,0.0006945652080257787,0.0007529044925468042,31.625742378234865,0.8578284370899201,0.009698207005858422,20.136563453674317,0.32226710945367815,184.49628170899814,6.297118540969677,190.79381750000175,17766.26552783302,2.7100817174659313,7.94013955346323,0.15175125010311605,0.11041439451277256,0.0030374389607459307,0.6065762042999268,0.017834630124270917,0.11626663841307164,0.4175624254345894,0.10650745153427124,0.04415527433156967,0.021687930449843407,0.34751296043395996,0.04547950282692909,0.09407687738537789,0.22189041316509248
94,0.0007692936599169116,0.0007545754371676594,31.609078674316407,0.8582808816432953,0.009698207005858422,20.136563453674317,0.32226710945367815,184.1091551670106,6.300069125019945,190.40979991701897,17956.785877541,2.715780209552512,7.936420856309526,0.10281326971948147,0.07216696478426457,0.0027219655457884073,0.6242821216583252,0.01801659071817994,0.0784234008193016,0.3050569775700569,0.08926938220858574,0.03481826234608889,0.020216118544340134,0.3866702616214752,0.04398590713739395,0.0793386483937502,0.19740908950567246
95,0.0007972113016458024,0.0007525619148509577,31.62902729034424,0.8574733746051788,0.009698207005858422,20.136563453674317,0.32226710945367815,184.52118895796593,6.310527541965712,190.83211504196515,18147.677401082998,2.709715902133605,7.9232678516169095,0.15304169103503226,0.11370140627026558,0.003049187595024705,0.815351128578186,0.019311984963715077,0.11396991640329361,0.43618293553590776,0.11139056608080863,0.05056544851511717,0.02150736004114151,0.4292997419834137,0.046197554618120196,0.09523688450455665,0.24809592157602312
96,0.0008115147959888418,0.0007516568020218983,31.631691017150878,0.8571435201168061,0.009698207005858422,20.136563453674317,0.32226710945367815,184.61229629203444,6.298956125043333,190.91165845800424,18338.69548366603,2.7083786402237267,7.937823189656847,0.20009427092969417,0.15074323266744613,0.003311172127723694,0.7949762940406799,0.018417366221547125,0.15383519873023033,0.530726951956749,0.1295178671181202,0.06337956085801125,0.02089439146220684,0.47709593176841736,0.046567031517624854,0.11084463715553283,0.28282174438238145
97,0.0007215521042999171,0.000752516204956919,31.629627418518066,0.8574404466152191,0.009698207005858422,20.136563453674317,0.32226710945367815,184.58541574998526,6.269930207985453,190.85576554195723,18529.65997329098,2.708773052131232,7.9745704244553535,0.15470189787447453,0.11872670069336891,0.004743896424770355,0.6036568880081177,0.019829145781695843,0.11139321967959404,0.4445129254460335,0.11141655698418618,0.04869415085762739,0.02171412669122219,0.438554972410202,0.048534052670001986,0.09600339993834496,0.24299925833940506
98,0.000738265372294336,0.0007618250761879608,31.575253295898438,0.8592421340942383,0.009698207005858422,20.136563453674317,0.32226710945367815,184.1614884159644,6.275455333001446,190.437330249988,18720.15487595799,2.715008465128459,7.967549340533005,0.17498362049460411,0.1400104535371065,0.0024267765693366528,0.6825875043869019,0.015320296892896294,0.1258101573586464,0.4952983462810516,0.1126766076683998,0.056039385423064234,0.017035720869898796,0.45673418045043945,0.03951254565268755,0.09633301973342895,0.25458639800548555
99,0.0007766096995283078,0.0007526448011049069,31.628285484313963,0.8564292204380035,0.009698207005858422,20.136563453674317,0.32226710945367815,184.24289812496863,6.2602882499923,190.50375666696345,18910.71254441602,2.713808809394971,7.9868526820728265,0.17353097781538962,0.1285546687990427,0.003125138580799103,0.6957072019577026,0.019733986388891935,0.13120321989059447,0.47904916942119596,0.11369984984397888,0.04998910520225763,0.021687010303139687,0.5076462626457214,0.046978650614619255,0.09928078174591065,0.24947200059890748
100,0.000760830051342964,0.0007502488780301064,31.64077117919922,0.8584340965747833,0.009698207005858422,20.136563453674317,0.32226710945367815,185.9379563750117,6.286052665964235,192.22440587502206,19102.990734749998,2.689069030056282,7.954117258788567,0.13664034985005855,0.09955735325813293,0.0031606729608029127,0.6202167868614197,0.01884118627756834,0.10316370628774166,0.3914472261071205,0.10152363628149033,0.041519851312041285,0.02177167497575283,0.5120360255241394,0.04526001386344433,0.09011567279696464,0.21960982650518418
