epoch,train_mse,val_mse,val_psnr,val_ssim,noisy_mse,noisy_psnr,noisy_ssim,train_phase_time_sec,validation_time_sec,epoch_time_sec,total_time_sec,train_images_per_sec,validation_images_per_sec,val_lambda_mean,val_lambda_std,val_lambda_min,val_lambda_max,val_lambda_p01,val_lambda_median,val_lambda_p99,val_lambda_lower_saturation_fraction,val_lambda_upper_saturation_fraction,continuation_epoch,continuation_seed
72,0.0006833342176391853,0.0007234181102830917,31.928512802124022,0.8718108201026916,0.009698207005858422,20.136563453674317,0.32226710945367815,77.24830912498874,4.714954041992314,81.96435362499324,5784.114128707995,6.472633584652238,10.604557235275275,14.292328033447266,11.002791957855225,0.02876191958785057,33.281341552734375,0.7086725464463234,10.944210619926453,33.082288627624514,0.00740203857421875,0.20922332763671875,,
73,0.0006600910446486523,0.0007198774005519226,31.94736999511719,0.874593893289566,0.009698207005858422,20.136563453674317,0.32226710945367815,77.44270729200798,4.655905999999959,82.09897095902124,5866.272991207981,6.456385855864824,10.739048425805942,13.318190035820008,11.005315594673156,0.02204100787639618,33.281341552734375,0.6254301746189594,9.559719958305358,32.78317615509033,0.007596435546875,0.18705657958984376,,
74,0.0006909407677730997,0.0007190943913883529,31.950397071838378,0.874869909286499,0.009698207005858422,20.136563453674317,0.32226710945367815,76.69714683300117,4.636860540980706,81.33433958300157,5947.709931165999,6.5191473300654845,10.783158035075365,14.085724096298218,11.690909223556519,0.028362184762954712,33.281341552734375,0.5784874434769154,10.214267556667329,33.15404655456543,0.00851104736328125,0.2380303955078125,,
75,0.0006987882937155519,0.0007192878273781389,31.95338062286377,0.873780620098114,0.009698207005858422,20.136563453674317,0.32226710945367815,75.85237070801668,4.749225416016998,80.6019850409939,6028.414426375006,6.5917517848543135,10.528032599036576,15.705730056762695,11.909481229782104,0.03158121556043625,33.281341552734375,0.6316804848611355,12.841360540390015,33.2681314086914,0.00805755615234375,0.29111663818359373,,
76,0.000679762391577242,0.0007210090884473175,31.94117118835449,0.8758720171451568,0.009698207005858422,20.136563453674317,0.32226710945367815,76.51136366598075,4.678156415990088,81.18984837498283,6109.708505457995,6.534976976528717,10.687970977006755,13.1768683719635,11.176985168457032,0.027630843222141266,33.281341552734375,0.5607243786752224,9.24472840309143,32.830425300598144,0.011002197265625,0.187947998046875,,
77,0.0007097898934043769,0.0007168612274108454,31.96328311920166,0.8752863574028015,0.009698207005858422,20.136563453674317,0.32226710945367815,76.31193908301066,4.67267145801452,80.98495083299349,6190.743687749986,6.5520547113356615,10.700516920409736,13.103251099586487,10.899780974388122,0.02716061659157276,33.281341552734375,0.6031765973567963,9.252180457115173,32.571282119750975,0.00847930908203125,0.17955657958984375,,
78,0.0006940241777701886,0.0007170724750903901,31.964597511291505,0.8752828800678253,0.009698207005858422,20.136563453674317,0.32226710945367815,76.05591612498392,4.676043874991592,80.73231016600039,6271.576821750001,6.574110542279733,10.692799583727153,14.63885359287262,11.762670764923095,0.025529511272907257,33.281341552734375,0.5880972802639007,11.109353752136231,33.155878410339355,0.0081591796875,0.25188446044921875,,
79,0.0007086282810842021,0.0007185574405593798,31.95533821105957,0.8743352675437928,0.009698207005858422,20.136563453674317,0.32226710945367815,75.01398666601744,4.691855375014711,79.70617145800497,6351.384859790996,6.665423639275902,10.65676496898484,13.669813752174377,10.995680723190308,0.0209283959120512,33.281341552734375,0.5956421492993832,10.053596794605255,32.725044136047366,0.00955108642578125,0.21195526123046876,,
80,0.0006767259560056118,0.0007265475881285965,31.910808448791503,0.8709243083000183,0.009698207005858422,20.136563453674317,0.32226710945367815,74.87504554199404,4.666357584006619,79.54174058401259,6430.984402083006,6.677792265509509,10.714995389845177,16.281160106658934,12.001726293563843,0.028368961066007614,33.281341552734375,0.6851658555865288,13.584322576522828,33.28055244445801,0.00525421142578125,0.3053851318359375,,
81,0.0006967882501685381,0.0007189295275020413,31.960143165588377,0.8736659383773804,0.009698207005858422,20.136563453674317,0.32226710945367815,75.32796741600032,4.6786535829887725,80.00696045800578,6511.047099957999,6.6376409340602445,10.68683524289898,14.13194405555725,11.472244863510133,0.029247842729091644,33.281341552734375,0.6453278979659081,10.33941695213318,33.14989707946777,0.00544677734375,0.24254364013671875,,
82,0.0006771594493484372,0.0007241397755569779,31.910828628540038,0.8749059116840363,0.009698207005858422,20.136563453674317,0.32226710945367815,75.0187265840068,4.661515124986181,79.68056712500402,6590.781083540991,6.6650024969444726,10.726126304298589,12.781390476226807,11.154161190986633,0.03146567940711975,33.281341552734375,0.5466271011531353,8.693521902561187,32.68684566497803,0.00838623046875,0.1929974365234375,,
83,0.0007226906068822245,0.0007215556196752004,31.938690032958984,0.8716125047206879,0.009698207005858422,20.136563453674317,0.32226710945367815,75.17137645799085,4.6578659169899765,79.82957375000115,6670.662637290981,6.651467933135727,10.734529694730067,15.955636081695557,11.553613891601563,0.025464419275522232,33.281341552734375,0.6694023668766022,13.333413414955139,33.25287696838379,0.006815185546875,0.265771484375,,
84,0.0006668023443066886,0.0007210585466236808,31.94276844024658,0.8733115828037262,0.009698207005858422,20.136563453674317,0.32226710945367815,75.01153312498354,4.651392291998491,79.66325387498364,6750.380826207984,6.665641657622229,10.749469591290328,16.390178956985473,11.927960481643677,0.023214329034090042,33.281341552734375,0.5476987858116626,14.103183636665344,33.280968856811526,0.01023651123046875,0.2918817138671875,,
85,0.0007271416570833935,0.0007146193421795033,31.980668449401854,0.8749739301204681,0.009698207005858422,20.136563453674317,0.32226710945367815,75.45490137499291,4.6542822499759495,80.10951504198601,6830.546192957991,6.626474766895777,10.74279498203152,15.122906904220581,11.828288736343383,0.02945922315120697,33.281341552734375,0.6598590904474259,11.74482313632965,33.25473762512207,0.00664581298828125,0.27479095458984376,,
86,0.0006947298238555959,0.000716069650661666,31.97065425872803,0.8750776863098144,0.009698207005858422,20.136563453674317,0.32226710945367815,75.25601541702054,4.664865208003903,79.9212026669993,6910.571146915987,6.6439871580938865,10.718423313542004,14.169081916809082,10.92938835144043,0.01661607436835766,33.281341552734375,0.5330379936099052,11.10049649477005,32.9048804473877,0.0138531494140625,0.17930938720703124,,
87,0.000686037644775297,0.0007132555180578492,31.9880818939209,0.8755450582504273,0.009698207005858422,20.136563453674317,0.32226710945367815,75.22160949997487,4.6767481669958215,79.89869066697429,6990.525468082982,6.647026078326163,10.691189308172273,14.599435005187988,11.722040939331055,0.02727682702243328,33.281341552734375,0.5860031041502952,10.94056193113327,33.21244445800781,0.00825958251953125,0.25804595947265624,,
88,0.0007014813295727436,0.0007151037499716039,31.97986747741699,0.8739911532402038,0.009698207005858422,20.136563453674317,0.32226710945367815,75.42224504199112,4.673410832998343,80.09616320900386,7070.733262708003,6.629343898761253,10.698824003863846,14.643075819015502,11.461115655899048,0.029338620603084564,33.281341552734375,0.619145171046257,11.229903149604798,33.20973255157471,0.00851959228515625,0.2513653564453125,,
89,0.0006860712265488473,0.0007173308252822608,31.96939723968506,0.8734980916976929,0.009698207005858422,20.136563453674317,0.32226710945367815,75.17844995798077,4.628989874996478,79.8077910830034,7150.594736208004,6.650842100089364,10.80149262586971,14.667721157073975,11.658003969192505,0.025751756504178047,33.281341552734375,0.6437966004014015,11.059255714416503,33.19992389678955,0.00633209228515625,0.2702291870117188,,
90,0.0007119060186810202,0.000717541653139051,31.96062255859375,0.8751824045181275,0.009698207005858422,20.136563453674317,0.32226710945367815,75.3915642920183,4.661707874998683,80.05360775001463,7230.701262540999,6.632041723704292,10.725682805685057,13.992178959846497,11.618440446853638,0.022561252117156982,33.281341552734375,0.5832729488611221,10.197504413127898,33.22808624267578,0.00758819580078125,0.23539886474609376,,
91,0.000670246826292896,0.0007154161283688154,31.97923484802246,0.8745268905162811,0.009698207005858422,20.136563453674317,0.32226710945367815,75.12013254102203,4.814623959013261,79.93509404102224,7310.689468458004,6.65600529561043,10.385027039629344,14.531813163757324,11.561522607803346,0.020452195778489113,33.281341552734375,0.6376669645309448,11.097187871932983,33.220865631103514,0.00646636962890625,0.25581298828125,,
92,0.0007117234448101044,0.0007158716734556947,31.972220611572265,0.8743550169467926,0.009698207005858422,20.136563453674317,0.32226710945367815,75.38525424999534,4.634489790973021,80.0200945409888,7390.766212082992,6.632596851658571,10.788674105483874,14.256207990646363,11.436231422424317,0.029124790802598,33.281341552734375,0.637612207531929,10.686325912475587,33.173979415893555,0.0065313720703125,0.24473388671875,,
93,0.0006560686602956594,0.0007176811550743878,31.956971130371095,0.8758807861804963,0.009698207005858422,20.136563453674317,0.32226710945367815,74.78748954201001,4.6747669159958605,79.46258133402443,7470.279523125006,6.685610161030175,10.695720428095088,13.164686813354493,11.070775027275085,0.007749265991151333,33.281341552734375,0.4664263409376144,9.3026211476326,32.70856884002686,0.01580718994140625,0.201429443359375,,
94,0.0006519446486322522,0.0007108114544826094,32.003131523132325,0.8759157490730286,0.009698207005858422,20.136563453674317,0.32226710945367815,75.24166770800366,4.774472124991007,80.01647341600619,7550.346066790982,6.645254089002783,10.472361905368581,14.247397861480714,11.339298543930054,0.018900224938988686,33.281341552734375,0.5577410179376602,10.6669549369812,32.94289680480957,0.01131500244140625,0.2219866943359375,,
95,0.0006551910089328885,0.0007111445942427963,32.00261936187744,0.874876137971878,0.009698207005858422,20.136563453674317,0.32226710945367815,79.10242929201922,5.001053375017364,84.1038290419965,7634.547644165985,6.3209183899292185,9.997893693711358,15.273841190338135,11.646341285705567,0.01233894657343626,33.281341552734375,0.5629542049765587,12.088375854492188,33.22371925354004,0.0105914306640625,0.25956298828125,,
96,0.0006858379571986007,0.0007114765830920078,32.00141372680664,0.8748489809036255,0.009698207005858422,20.136563453674317,0.32226710945367815,76.01445637500728,4.684841541980859,80.69964216699009,7715.311950540985,6.577696188910647,10.672719568410173,15.350473651885986,11.797175970077515,0.027118489146232605,33.281341552734375,0.6048916727304459,12.308427500724793,33.24640842437744,0.009490966796875,0.2843084716796875,,
97,0.0006957270329967287,0.0007107896475645248,32.001862449646,0.8755296230316162,0.009698207005858422,20.136563453674317,0.32226710945367815,75.38009829100338,4.670409999991534,80.05085450000479,7795.418882208003,6.633050517787333,10.705698214951285,14.225399332046509,11.292921409606933,0.023559028282761574,33.281341552734375,0.6379516243934631,10.644132435321808,32.828232536315916,0.00803619384765625,0.23681884765625,,
98,0.000716149896072011,0.0007098729172139429,32.00837474822998,0.8761926686763764,0.009698207005858422,20.136563453674317,0.32226710945367815,75.0669327499927,4.672100958996452,79.73937749999459,7875.212392791,6.660722393776621,10.701823534810726,14.209488353729249,11.497284150123596,0.017947254702448845,33.281341552734375,0.5980163890123368,10.367714087963105,32.97544319152832,0.01039764404296875,0.232652587890625,,
99,0.0007042004049085336,0.0007097288046497851,32.007792434692384,0.8755372965335846,0.009698207005858422,20.136563453674317,0.32226710945367815,75.23890491700149,4.649946374993306,79.88918704201933,7955.2046920830035,6.64549810435926,10.752812176263427,13.573362550735474,11.047745504379272,0.017953354865312576,33.281341552734375,0.5747674153745175,9.804611451625824,32.8549991607666,0.01059417724609375,0.197393798828125,,
100,0.0006607600315928721,0.0007110648219531868,31.998590774536133,0.876352059841156,0.009698207005858422,20.136563453674317,0.32226710945367815,75.11603954198654,4.686380250001093,79.80274308400112,8035.062148208002,6.656367974785494,10.669215328821927,13.850251522064209,11.213405628204345,0.013403480872511864,33.281341552734375,0.4860183650255203,10.359158520698548,32.89850086212158,0.0127215576171875,0.1974591064453125,,
101,0.0006594966404782098,0.0007082906251889654,32.01736457824707,0.8756806492805481,0.009698207005858422,20.136563453674317,0.32226710945367815,75.5330952500226,4.6578428329958115,80.19126504100859,8115.309662415995,6.619614863457491,10.734582894425662,14.272091994285583,11.212755298614502,0.016963200643658638,33.281341552734375,0.5755518880486489,10.830864272117616,32.943984794616696,0.01182708740234375,0.2200177001953125,,
102,0.000694397129461322,0.0007159230175602715,31.976142387390137,0.8726744031906128,0.009698207005858422,20.136563453674317,0.32226710945367815,75.29950958301197,4.641026249999413,79.9408652500133,8195.360639666003,6.640149487943054,10.77347924933765,15.882007036209107,11.558804483413697,0.026391902938485146,33.281341552734375,0.6533641962707043,13.378481950759888,33.26225311279297,0.00807861328125,0.27925048828125,,
103,0.0006997369536466067,0.0007079525725566783,32.02029453277588,0.8768653547763825,0.009698207005858422,20.136563453674317,0.32226710945367815,75.31078041600995,4.67374408399337,79.9850606250111,8275.403868666006,6.63915573890013,10.698061147857862,15.078965773582459,11.908754796981812,0.0196791123598814,33.281341552734375,0.5228895503282547,11.63552830696106,33.21484340667725,0.01233856201171875,0.2851983642578125,,
104,0.0007173347613106671,0.0007157352069043554,31.96425308227539,0.8753680086135864,0.009698207005858422,20.136563453674317,0.32226710945367815,75.13274833298055,4.667332457989687,79.80040791697684,8355.318460582988,6.654887663420109,10.712757329812327,12.219925723075868,10.692374854087829,0.02153523825109005,33.281341552734375,0.5417334270477295,8.233524708747863,32.47593620300293,0.01105438232421875,0.1834393310546875,,
105,0.0006816033124487148,0.0007075776663259603,32.02501968383789,0.8757548367977143,0.009698207005858422,20.136563453674317,0.32226710945367815,75.14368049998302,4.636883166996995,79.78089100000216,8435.157824958005,6.653919486950243,10.783105417853717,15.104071435928345,11.721266222000121,0.0154573330655694,33.281341552734375,0.5304541845619678,11.910014567375184,33.25750671386719,0.01220458984375,0.27852203369140627,,
106,0.0006834430831859209,0.0007083988800877705,32.01571113586426,0.875416922569275,0.009698207005858422,20.136563453674317,0.32226710945367815,75.20577070800937,4.63988741702633,79.84601000000839,8515.109994083003,6.648425982379439,10.776123536213868,14.067918648719788,11.2017564868927,0.01468878798186779,33.281341552734375,0.5607260511815548,10.450589256286621,32.783348388671875,0.01119781494140625,0.21951263427734374,,
107,0.0007082556182836015,0.0007100116481888108,32.00906986236572,0.8747025513648987,0.009698207005858422,20.136563453674317,0.32226710945367815,75.13374904100783,4.6442751249996945,79.77836012499756,8594.942181374994,6.654799026827493,10.76594272610051,14.793840336799622,11.308522663116456,0.0179226566106081,33.281341552734375,0.5930905993282795,11.40509882926941,33.08815319061279,0.01016998291015625,0.2333050537109375,,
108,0.0006773458758052584,0.000708698776725214,32.01396320343017,0.8755318188667297,0.009698207005858422,20.136563453674317,0.32226710945367815,75.26070045799133,4.632936917012557,79.89396612500423,8674.892432458,6.643573564387534,10.792290267626036,13.59153519630432,11.008661880493165,0.028047936037182808,33.281341552734375,0.5922989520430565,9.876303362846375,32.9692293548584,0.010291748046875,0.208358154296875,,
109,0.00068805491157309,0.0007087544942623935,32.016344451904295,0.8756967318058014,0.009698207005858422,20.136563453674317,0.32226710945367815,74.85225570900366,4.646826417010743,79.4994108339888,8754.443880707986,6.679825414264131,10.7600317965319,14.230959181785584,11.246478872299194,0.01683749258518219,33.281341552734375,0.5455684442818165,10.733395099639893,32.85967464447022,0.01016571044921875,0.22444305419921876,,
110,0.0006886524007902608,0.000706520275271032,32.02338584899903,0.8771845984458924,0.009698207005858422,20.136563453674317,0.32226710945367815,75.18538741601515,4.612376292003319,79.79810304101557,8834.293831874995,6.650228417836091,10.840399142343875,13.986515235900878,11.583823194503784,0.020286262035369873,33.281341552734375,0.4874429625272751,10.188836183547973,32.986764144897464,0.0129266357421875,0.23374481201171876,,
111,0.0007030663229047605,0.0007098424802825321,32.008111000061035,0.874358503818512,0.009698207005858422,20.136563453674317,0.32226710945367815,75.1883742500213,4.663436957984231,79.85213991702767,8914.199827290984,6.649964239649169,10.721705997203504,14.975807256698609,11.322746677398682,0.024418536573648453,33.281341552734375,0.6447937631607056,11.95451651096344,33.11541187286377,0.01040069580078125,0.2570751953125,,
112,0.0007331082569476166,0.0007053527850075624,32.035937271118165,0.8763386142253876,0.009698207005858422,20.136563453674317,0.32226710945367815,75.13479520898545,4.6400355829973705,79.77516079199268,8994.032112540997,6.654706366195092,10.775779432213103,14.006439685821533,11.164174280166627,0.01981803961098194,33.281341552734375,0.5652884674072266,10.40511971950531,32.87656932830811,0.011024169921875,0.22002288818359375,,
113,0.0006685927449807423,0.0007062403198506217,32.0305131149292,0.8768064403533935,0.009698207005858422,20.136563453674317,0.32226710945367815,75.11489741600235,4.665202542004408,79.78042487500352,9073.911191124993,6.656469185212265,10.717648279964594,14.281529989242554,11.674992094039917,0.02120375819504261,33.281341552734375,0.5255889870226383,10.412038342952728,33.07393672943115,0.01057098388671875,0.24022308349609375,,
114,0.000704772956000852,0.0007093087161774747,32.00662227630615,0.8773849046230316,0.009698207005858422,20.136563453674317,0.32226710945367815,75.14264662499772,4.665198541013524,79.8081737080065,9153.774688999983,6.654011037104792,10.717657471687668,13.659112792015076,11.581149282455444,0.013972577638924122,33.281341552734375,0.4693900457024574,9.672852654457092,33.047244491577146,0.01520721435546875,0.24106048583984374,,
115,0.0006874623617825363,0.0007073197241697926,32.026353912353514,0.8761324214935303,0.009698207005858422,20.136563453674317,0.32226710945367815,75.16035995801212,4.642382416990586,79.8030615420139,9233.633764875005,6.652442860562695,10.770332021120396,14.604287619590758,11.73934211730957,0.02616698108613491,33.281341552734375,0.5766381742060185,10.996916403770447,33.247448768615726,0.008658447265625,0.2759039306640625,,
116,0.0006409307441626879,0.0007058453434729017,32.03662391662598,0.8758538591861725,0.009698207005858422,20.136563453674317,0.32226710945367815,75.16227320799953,4.621016791992588,79.7836217500153,9313.473531666008,6.652273523132147,10.820129475971877,15.054556245803832,11.64200390815735,0.014114589430391788,33.281341552734375,0.5387236580252648,11.975615234375,33.17748973846435,0.01197540283203125,0.26797821044921877,,
117,0.0006743196527258988,0.0007053588145936373,32.0346223449707,0.877214081287384,0.009698207005858422,20.136563453674317,0.32226710945367815,75.15648850001162,4.636885959014762,79.79370562499389,9393.367674040986,6.652785540930677,10.78309892500007,14.645454788208008,11.833176136016846,0.023302720859646797,33.281341552734375,0.5253708574175835,11.126182117462157,33.15177112579346,0.010478515625,0.2626031494140625,,
118,0.0006947466966641968,0.0007091839803615585,32.00475383758545,0.8759477996826172,0.009698207005858422,20.136563453674317,0.32226710945367815,74.98601808401872,4.659583833010402,79.64593308401527,9473.06667083298,6.667909735382545,10.730572040743104,12.021188006401061,9.868534278869628,0.015148582868278027,33.281341552734375,0.5110819748044014,8.676905539035797,32.43051849365234,0.013079833984375,0.1119427490234375,,
119,0.0007132930862499052,0.0007039406927651726,32.04407314300537,0.8776534414291381,0.009698207005858422,20.136563453674317,0.32226710945367815,75.19091420900077,4.650656500016339,79.84190699999453,9552.966061040992,6.649739602981809,10.751170291726412,14.332593832015991,11.572843952178955,0.013235635124146938,33.281341552734375,0.4956694720685482,10.783367984294891,33.008234634399415,0.0154571533203125,0.24709381103515626,,
120,0.0006889624588502556,0.0007082666730275377,32.0104252243042,0.8775192642211914,0.009698207005858422,20.136563453674317,0.32226710945367815,75.1122616250068,4.6561361250060145,79.7687384589808,9632.840846874984,6.656702769731769,10.738517658766991,13.136525115966798,11.266387195587159,0.012223961763083935,33.281341552734375,0.4618838968873024,8.960391306877137,32.67551856994629,0.0159246826171875,0.21282867431640626,,
121,0.0007088660428826187,0.0007025479341973551,32.05221015930176,0.8773157370090484,0.009698207005858422,20.136563453674317,0.32226710945367815,75.13072112502414,4.62660941600916,79.7576693330193,9712.656008833,6.655067228330685,10.807050153615346,14.334121999740601,11.453420238494873,0.018160562962293625,33.281341552734375,0.5168131145834923,10.894337034225464,32.943819198608395,0.012301025390625,0.2403857421875,,
122,0.0007016305208403537,0.0007057689077919349,32.03468208312988,0.8758824038505554,0.009698207005858422,20.136563453674317,0.32226710945367815,75.11158495899872,4.642354958981741,79.75426579199848,9792.515631207993,6.6567627387031685,10.770395724106166,15.151345548629761,11.693759441375732,0.024660004302859306,33.281341552734375,0.5635606306791305,11.90645984172821,33.1925675201416,0.01073974609375,0.26320037841796873,,
123,0.0007022831879939986,0.0007056135070160962,32.0361275100708,0.8754011809825897,0.009698207005858422,20.136563453674317,0.32226710945367815,75.07915604198934,4.7752759589930065,79.85475483399932,9872.430849583005,6.6596379922060684,10.470599066811591,15.611917657852173,11.784489164352417,0.01612395979464054,33.281341552734375,0.5720943427085876,12.571869387626649,33.185127334594725,0.01071197509765625,0.274564208984375,,
124,0.0006541594999289373,0.0007044598925858736,32.04199909210205,0.8762691748142243,0.009698207005858422,20.136563453674317,0.32226710945367815,75.13838487499743,4.631014790997142,79.76986958400812,9952.254472458008,6.654388443826889,10.79676966206236,14.942548747062682,11.681580877304077,0.015180081129074097,33.281341552734375,0.5566727238893509,11.644648733139038,33.15306407928467,0.0111993408203125,0.2757073974609375,,
125,0.0006762930655759192,0.0007045790091797244,32.04244457244873,0.8758603608608246,0.009698207005858422,20.136563453674317,0.32226710945367815,75.10798908400466,4.623209540994139,79.73153991700383,10032.042420915997,6.657081438311098,10.814997580500837,15.343822975158691,11.657805433273316,0.01381774339824915,33.281341552734375,0.5489172479510307,12.42525000333786,33.25751884460449,0.01142913818359375,0.27502777099609377,,
126,0.0006762723782762805,0.0007021649306989275,32.05477870941162,0.8774338805675507,0.009698207005858422,20.136563453674317,0.32226710945367815,75.27387229198939,4.633426582993707,79.9076234579843,10112.005157290987,6.642411035538154,10.791149725673318,14.585230712890626,11.69139446258545,0.01489579863846302,33.281341552734375,0.5165938176214695,11.0764200258255,33.04879722595215,0.01296539306640625,0.2611138916015625,,
127,0.000674505535385606,0.0007020509212452453,32.05294345855713,0.8777307546138764,0.009698207005858422,20.136563453674317,0.32226710945367815,75.21313791599823,4.68474158400204,79.89821158300037,10192.014280957985,6.647774761883022,10.672947291424864,13.979247574806214,11.39871865272522,0.012566887773573399,33.281341552734375,0.49503482937812804,10.272661724090575,32.902052116394046,0.0140582275390625,0.222369384765625,,
128,0.0006504756463887134,0.000704072198132053,32.038138961791994,0.8767390847206116,0.009698207005858422,20.136563453674317,0.32226710945367815,74.93851783301216,4.651387874997454,79.59024049999425,10271.659672790993,6.672136231919687,10.749479799086282,13.406241307258606,11.05404526233673,0.017113391309976578,33.281341552734375,0.49081102922558784,9.736718320846558,32.74449409484863,0.01372711181640625,0.18921630859375,,
129,0.0006761410474289278,0.0007013483575428836,32.059308471679685,0.877647043466568,0.009698207005858422,20.136563453674317,0.32226710945367815,75.35606854199432,4.6874396659841295,80.0438302079856,10351.75928941599,6.635165683057904,10.66680396183883,14.619995136260986,11.440186624526978,0.011488736607134342,33.281341552734375,0.4906881085038185,11.501204042434692,33.07407413482666,0.01443511962890625,0.24340423583984375,,
130,0.000673112838508132,0.0007020047539845109,32.054872055053714,0.8767651009559632,0.009698207005858422,20.136563453674317,0.32226710945367815,75.2199562920141,4.703355041972827,79.92363295902032,10431.791027957981,6.647172168765055,10.630709260474507,13.910425643920899,11.29100371837616,0.01263877097517252,33.281341552734375,0.5309998852014541,10.125020632743835,32.77274143218994,0.0130462646484375,0.2206024169921875,,
131,0.0006958071278459102,0.0007037571305409074,32.047343521118165,0.8763250482082366,0.009698207005858422,20.136563453674317,0.32226710945367815,75.57113104101154,4.680279082997004,80.25173666601768,10512.101645874995,6.61628313765287,10.683123615778621,14.721097030639648,11.553515062332153,0.01981665939092636,33.281341552734375,0.5512016439437866,11.32551404953003,32.965373764038084,0.0103790283203125,0.2514913940429688,,
132,0.0006997438235566733,0.0007040366734145209,32.04812427520752,0.8758463537693024,0.009698207005858422,20.136563453674317,0.32226710945367815,75.18293924999307,4.684723999991547,79.86799291698844,10592.026588790992,6.650444967806258,10.672987352102325,15.407264585494994,11.774120903015136,0.014812803827226162,33.281341552734375,0.5542264145612716,12.46046820640564,33.19453929901123,0.01077972412109375,0.28007049560546876,,
133,0.0006834185751085897,0.0007010796014219522,32.061666336059574,0.8772219645977021,0.009698207005858422,20.136563453674317,0.32226710945367815,75.3674934580049,4.660938333981903,80.02877129102126,10672.109149666008,6.634159862017996,10.727453662165129,15.103275136947632,11.702385025024414,0.014514829032123089,33.281341552734375,0.5335402561724186,12.091936190128326,33.18095905303955,0.01263671875,0.2720904541015625,,
134,0.0006801642010318574,0.0006996595535019878,32.07107074737549,0.8777713179588318,0.009698207005858422,20.136563453674317,0.32226710945367815,75.3359984169947,4.7240092499996535,80.06033283399302,10752.280168625002,6.636933345363447,10.584229910219516,14.418115301132202,11.375446105003357,0.015301243402063847,33.281341552734375,0.5298738226294517,10.928345479965209,32.780542335510255,0.0121502685546875,0.23461151123046875,,
135,0.000690184537593268,0.0007185255762306042,31.968717041015626,0.8720628082752228,0.009698207005858422,20.136563453674317,0.32226710945367815,75.41757075002533,4.655532333010342,80.0734347079997,10832.464133832982,6.629754777666742,10.739910374045065,15.058973941802979,11.342383289337159,0.018239926546812057,33.281341552734375,0.6440029096603394,11.797756934165955,33.15924495697021,0.00784942626953125,0.253970947265625,,
136,0.0006705048238541167,0.0006996693545079324,32.07035057067871,0.8781609261035919,0.009698207005858422,20.136563453674317,0.32226710945367815,75.73645304201636,4.691985749988817,80.42877300002147,10912.948205791006,6.601840724209974,10.656468852259232,14.72311059474945,11.681851148605347,0.01305672712624073,33.281341552734375,0.4892077793180942,11.356443762779236,33.113764152526855,0.01548309326171875,0.25831390380859376,,
137,0.00066509906919282,0.0007020916618057526,32.05783172607422,0.876295520067215,0.009698207005858422,20.136563453674317,0.32226710945367815,75.21593508301885,4.683473167009652,79.89974041600362,10992.905201040994,6.647527541180335,10.675837827405442,15.171777954101563,11.578018436431885,0.012633095495402813,33.281341552734375,0.5284392757713795,12.266344327926635,33.07568195343018,0.01177459716796875,0.2659588623046875,,
138,0.0006878523631967255,0.0006993661810702178,32.07271324157715,0.8779420816898346,0.009698207005858422,20.136563453674317,0.32226710945367815,75.48705666698515,4.669311083998764,80.15671691700118,11073.116802000004,6.623652081253804,10.708217786419226,14.797772045135497,11.67226679801941,0.009973080828785896,33.281341552734375,0.47722226873040197,11.570796520709992,33.1522093963623,0.01609893798828125,0.2597235107421875,,
139,0.0006623231983044207,0.0007032525853719562,32.049766578674316,0.8757021677494049,0.009698207005858422,20.136563453674317,0.32226710945367815,75.16039616698981,4.668305749975843,79.82903320799232,11153.054506165994,6.652439655707912,10.710523834103782,14.929998559951782,11.34383420944214,0.013266858644783497,33.281341552734375,0.5687779758870601,11.973690037727357,32.911631202697755,0.01120758056640625,0.2361322021484375,,
140,0.000677299407200735,0.0006998338940320536,32.0673571395874,0.8776726341247558,0.009698207005858422,20.136563453674317,0.32226710945367815,75.28651204102789,4.654136333992938,79.94098025001585,11233.050922333001,6.641295850278223,10.743131788987226,14.492959628105163,11.629149351119995,0.006697929929941893,33.281341552734375,0.47922708570957184,11.069717545509338,33.15652973175049,0.0146417236328125,0.25047332763671876,,
141,0.000668961007742837,0.0006996233313111589,32.07170513153076,0.8769243085384368,0.009698207005858422,20.136563453674317,0.32226710945367815,75.32235425000545,4.695890707982471,80.01857066698722,11313.12409995799,6.638135583766141,10.647607261175347,15.095182285308837,11.50790599822998,0.007588800508528948,33.281341552734375,0.48418424613773825,12.299958326816558,33.18844017028809,0.0158453369140625,0.24684417724609375,,
142,0.0006957890546564158,0.0007004868502554018,32.06563980102539,0.8780393087863922,0.009698207005858422,20.136563453674317,0.32226710945367815,75.347040749999,4.713431749987649,80.06098041599034,11393.24615237498,6.635960683034611,10.6079821777691,14.607138223648072,11.711846599578857,0.014066457748413086,33.281341552734375,0.5104188580811023,11.092756099700928,33.22638301849365,0.013570556640625,0.26301483154296873,,
143,0.0006678644848670956,0.0006976040068548173,32.0839852142334,0.8777067458629608,0.009698207005858422,20.136563453674317,0.32226710945367815,75.43234116598614,4.673436915996717,80.10612458299147,11473.418659165996,6.628456604571878,10.698764292474964,14.929129552841186,11.690936927795411,0.011243198998272419,33.281341552734375,0.5011674937605858,11.666755728721618,33.05777225494385,0.01420745849609375,0.26547821044921877,,
